"","X","x","spectrum.density","library","TF","pos"
"9351",51,0.275,0.37571512637737,"HT-SELEX","ZIC1","Region 76-115"
"9352",52,0.3,0.385702322104376,"HT-SELEX","ZIC1","Region 76-115"
"9353",53,0.325,0.386224887986975,"HT-SELEX","ZIC1","Region 76-115"
"9354",54,0.35,0.38571143227466,"HT-SELEX","ZIC1","Region 76-115"
"9355",55,0.375,0.391404857632716,"HT-SELEX","ZIC1","Region 76-115"
"9356",56,0.4,0.384079057641704,"HT-SELEX","ZIC1","Region 76-115"
"9357",57,0.425,0.390516342528452,"HT-SELEX","ZIC1","Region 76-115"
"9358",58,0.45,0.391385482084811,"HT-SELEX","ZIC1","Region 76-115"
"9359",59,0.475,0.399846677421621,"HT-SELEX","ZIC1","Region 76-115"
"9360",60,0.5,0.40449790068153,"HT-SELEX","ZIC1","Region 76-115"
"9361",1,0.025,0.262170034789208,"NCAP-SELEX","RFX2","Region 76-115"
"9362",2,0.05,0.359868948458989,"NCAP-SELEX","RFX2","Region 76-115"
"9363",3,0.075,0.387711499532862,"NCAP-SELEX","RFX2","Region 76-115"
"9364",4,0.1,0.416445253680063,"NCAP-SELEX","RFX2","Region 76-115"
"9365",5,0.125,0.380986082999381,"NCAP-SELEX","RFX2","Region 76-115"
"9366",6,0.15,0.37624207936392,"NCAP-SELEX","RFX2","Region 76-115"
"9367",7,0.175,0.386259027249608,"NCAP-SELEX","RFX2","Region 76-115"
"9368",8,0.2,0.391469604772296,"NCAP-SELEX","RFX2","Region 76-115"
"9369",9,0.225,0.383907380045789,"NCAP-SELEX","RFX2","Region 76-115"
"9370",10,0.25,0.385231979207969,"NCAP-SELEX","RFX2","Region 76-115"
"9371",11,0.275,0.38383833381069,"NCAP-SELEX","RFX2","Region 76-115"
"9372",12,0.3,0.384413541032057,"NCAP-SELEX","RFX2","Region 76-115"
"9373",13,0.325,0.383759197922808,"NCAP-SELEX","RFX2","Region 76-115"
"9374",14,0.35,0.381564608597675,"NCAP-SELEX","RFX2","Region 76-115"
"9375",15,0.375,0.376173644103862,"NCAP-SELEX","RFX2","Region 76-115"
"9376",16,0.4,0.368998342856988,"NCAP-SELEX","RFX2","Region 76-115"
"9377",17,0.425,0.374824957500791,"NCAP-SELEX","RFX2","Region 76-115"
"9378",18,0.45,0.377341487078398,"NCAP-SELEX","RFX2","Region 76-115"
"9379",19,0.475,0.3807328395301,"NCAP-SELEX","RFX2","Region 76-115"
"9380",20,0.5,0.379259585224752,"NCAP-SELEX","RFX2","Region 76-115"
"9381",21,0.025,0.231380136018712,"Nucleosome-SELEX","RFX2","Region 76-115"
"9382",22,0.05,0.330447584494307,"Nucleosome-SELEX","RFX2","Region 76-115"
"9383",23,0.075,0.343505995611819,"Nucleosome-SELEX","RFX2","Region 76-115"
"9384",24,0.1,0.422870483533429,"Nucleosome-SELEX","RFX2","Region 76-115"
"9385",25,0.125,0.362526405708494,"Nucleosome-SELEX","RFX2","Region 76-115"
"9386",26,0.15,0.358853358555838,"Nucleosome-SELEX","RFX2","Region 76-115"
"9387",27,0.175,0.364463182722851,"Nucleosome-SELEX","RFX2","Region 76-115"
"9388",28,0.2,0.371560306123646,"Nucleosome-SELEX","RFX2","Region 76-115"
"9389",29,0.225,0.377104406069166,"Nucleosome-SELEX","RFX2","Region 76-115"
"9390",30,0.25,0.358171226355075,"Nucleosome-SELEX","RFX2","Region 76-115"
"9391",31,0.275,0.364217472478319,"Nucleosome-SELEX","RFX2","Region 76-115"
"9392",32,0.3,0.354094260213205,"Nucleosome-SELEX","RFX2","Region 76-115"
"9393",33,0.325,0.362117192435067,"Nucleosome-SELEX","RFX2","Region 76-115"
"9394",34,0.35,0.379752992261235,"Nucleosome-SELEX","RFX2","Region 76-115"
"9395",35,0.375,0.381706128214273,"Nucleosome-SELEX","RFX2","Region 76-115"
"9396",36,0.4,0.369837872373125,"Nucleosome-SELEX","RFX2","Region 76-115"
"9397",37,0.425,0.366717269509116,"Nucleosome-SELEX","RFX2","Region 76-115"
"9398",38,0.45,0.365966928940105,"Nucleosome-SELEX","RFX2","Region 76-115"
"9399",39,0.475,0.373480451173279,"Nucleosome-SELEX","RFX2","Region 76-115"
"9400",40,0.5,0.376194511384886,"Nucleosome-SELEX","RFX2","Region 76-115"
"9401",41,0.025,0.251183996003121,"HT-SELEX","RFX2","Region 76-115"
"9402",42,0.05,0.321725845780625,"HT-SELEX","RFX2","Region 76-115"
"9403",43,0.075,0.35392862951593,"HT-SELEX","RFX2","Region 76-115"
"9404",44,0.1,0.396225713466432,"HT-SELEX","RFX2","Region 76-115"
"9405",45,0.125,0.345466656609838,"HT-SELEX","RFX2","Region 76-115"
"9406",46,0.15,0.422676624574625,"HT-SELEX","RFX2","Region 76-115"
"9407",47,0.175,0.404706328041594,"HT-SELEX","RFX2","Region 76-115"
"9408",48,0.2,0.282030904448431,"HT-SELEX","RFX2","Region 76-115"
"9409",49,0.225,0.329766390867774,"HT-SELEX","RFX2","Region 76-115"
"9410",50,0.25,0.481446584323465,"HT-SELEX","RFX2","Region 76-115"
"9411",51,0.275,0.374737396534248,"HT-SELEX","RFX2","Region 76-115"
"9412",52,0.3,0.352313161586985,"HT-SELEX","RFX2","Region 76-115"
"9413",53,0.325,0.367750275782362,"HT-SELEX","RFX2","Region 76-115"
"9414",54,0.35,0.311333300108031,"HT-SELEX","RFX2","Region 76-115"
"9415",55,0.375,0.398117162142866,"HT-SELEX","RFX2","Region 76-115"
"9416",56,0.4,0.371526728447827,"HT-SELEX","RFX2","Region 76-115"
"9417",57,0.425,0.369438806534414,"HT-SELEX","RFX2","Region 76-115"
"9418",58,0.45,0.451333621188147,"HT-SELEX","RFX2","Region 76-115"
"9419",59,0.475,0.333681433974531,"HT-SELEX","RFX2","Region 76-115"
"9420",60,0.5,0.392726078875853,"HT-SELEX","RFX2","Region 76-115"
"9421",1,0.025,0.251926700014404,"NCAP-SELEX","TFAP4","Region 76-115"
"9422",2,0.05,0.349977717338586,"NCAP-SELEX","TFAP4","Region 76-115"
"9423",3,0.075,0.373156819048259,"NCAP-SELEX","TFAP4","Region 76-115"
"9424",4,0.1,0.42304941780931,"NCAP-SELEX","TFAP4","Region 76-115"
"9425",5,0.125,0.37702865570237,"NCAP-SELEX","TFAP4","Region 76-115"
"9426",6,0.15,0.374679757845984,"NCAP-SELEX","TFAP4","Region 76-115"
"9427",7,0.175,0.386974810444599,"NCAP-SELEX","TFAP4","Region 76-115"
"9428",8,0.2,0.375779864468443,"NCAP-SELEX","TFAP4","Region 76-115"
"9429",9,0.225,0.385881923776483,"NCAP-SELEX","TFAP4","Region 76-115"
"9430",10,0.25,0.373748437780702,"NCAP-SELEX","TFAP4","Region 76-115"
"9431",11,0.275,0.372024713537595,"NCAP-SELEX","TFAP4","Region 76-115"
"9432",12,0.3,0.372808795214883,"NCAP-SELEX","TFAP4","Region 76-115"
"9433",13,0.325,0.375613732295595,"NCAP-SELEX","TFAP4","Region 76-115"
"9434",14,0.35,0.384538486486008,"NCAP-SELEX","TFAP4","Region 76-115"
"9435",15,0.375,0.38165360552338,"NCAP-SELEX","TFAP4","Region 76-115"
"9436",16,0.4,0.379234318275173,"NCAP-SELEX","TFAP4","Region 76-115"
"9437",17,0.425,0.380486897327949,"NCAP-SELEX","TFAP4","Region 76-115"
"9438",18,0.45,0.379029648479172,"NCAP-SELEX","TFAP4","Region 76-115"
"9439",19,0.475,0.375299084993194,"NCAP-SELEX","TFAP4","Region 76-115"
"9440",20,0.5,0.380552484575111,"NCAP-SELEX","TFAP4","Region 76-115"
"9441",21,0.025,0.241853026019314,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9442",22,0.05,0.33592705277943,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9443",23,0.075,0.353106809939149,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9444",24,0.1,0.415115994070537,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9445",25,0.125,0.358455134260793,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9446",26,0.15,0.35738867229238,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9447",27,0.175,0.376017861738296,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9448",28,0.2,0.369907098625612,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9449",29,0.225,0.376506138335753,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9450",30,0.25,0.36489157234328,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9451",31,0.275,0.3719467676571,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9452",32,0.3,0.364059648882175,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9453",33,0.325,0.370480903147022,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9454",34,0.35,0.380388731288894,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9455",35,0.375,0.374156966840132,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9456",36,0.4,0.370494706036637,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9457",37,0.425,0.381347586295467,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9458",38,0.45,0.378883151108632,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9459",39,0.475,0.368741129342883,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9460",40,0.5,0.380458320557337,"Nucleosome-SELEX","TFAP4","Region 76-115"
"9461",41,0.025,0.237024315883845,"HT-SELEX","TFAP4","Region 76-115"
"9462",42,0.05,0.329353801499285,"HT-SELEX","TFAP4","Region 76-115"
"9463",43,0.075,0.354033774131362,"HT-SELEX","TFAP4","Region 76-115"
"9464",44,0.1,0.353787157076078,"HT-SELEX","TFAP4","Region 76-115"
"9465",45,0.125,0.359097562038475,"HT-SELEX","TFAP4","Region 76-115"
"9466",46,0.15,0.358010469735156,"HT-SELEX","TFAP4","Region 76-115"
"9467",47,0.175,0.361622508925545,"HT-SELEX","TFAP4","Region 76-115"
"9468",48,0.2,0.363466288019046,"HT-SELEX","TFAP4","Region 76-115"
"9469",49,0.225,0.360364945526735,"HT-SELEX","TFAP4","Region 76-115"
"9470",50,0.25,0.364596293734818,"HT-SELEX","TFAP4","Region 76-115"
"9471",51,0.275,0.362072909562884,"HT-SELEX","TFAP4","Region 76-115"
"9472",52,0.3,0.361543225780681,"HT-SELEX","TFAP4","Region 76-115"
"9473",53,0.325,0.368048531773305,"HT-SELEX","TFAP4","Region 76-115"
"9474",54,0.35,0.376262860016043,"HT-SELEX","TFAP4","Region 76-115"
"9475",55,0.375,0.385206996150653,"HT-SELEX","TFAP4","Region 76-115"
"9476",56,0.4,0.393866861148894,"HT-SELEX","TFAP4","Region 76-115"
"9477",57,0.425,0.391497269305299,"HT-SELEX","TFAP4","Region 76-115"
"9478",58,0.45,0.386068871574868,"HT-SELEX","TFAP4","Region 76-115"
"9479",59,0.475,0.377758035113776,"HT-SELEX","TFAP4","Region 76-115"
"9480",60,0.5,0.377538869207319,"HT-SELEX","TFAP4","Region 76-115"
"9481",1,0.025,0.253847137857233,"NCAP-SELEX","ETV1","Region 76-115"
"9482",2,0.05,0.359879955408232,"NCAP-SELEX","ETV1","Region 76-115"
"9483",3,0.075,0.382483181639647,"NCAP-SELEX","ETV1","Region 76-115"
"9484",4,0.1,0.453560881337639,"NCAP-SELEX","ETV1","Region 76-115"
"9485",5,0.125,0.386412163310404,"NCAP-SELEX","ETV1","Region 76-115"
"9486",6,0.15,0.37683072719627,"NCAP-SELEX","ETV1","Region 76-115"
"9487",7,0.175,0.394470315550675,"NCAP-SELEX","ETV1","Region 76-115"
"9488",8,0.2,0.378405397736011,"NCAP-SELEX","ETV1","Region 76-115"
"9489",9,0.225,0.393592365767871,"NCAP-SELEX","ETV1","Region 76-115"
"9490",10,0.25,0.368947631409856,"NCAP-SELEX","ETV1","Region 76-115"
"9491",11,0.275,0.366992929750929,"NCAP-SELEX","ETV1","Region 76-115"
"9492",12,0.3,0.369920280307963,"NCAP-SELEX","ETV1","Region 76-115"
"9493",13,0.325,0.36799669373571,"NCAP-SELEX","ETV1","Region 76-115"
"9494",14,0.35,0.388679586752187,"NCAP-SELEX","ETV1","Region 76-115"
"9495",15,0.375,0.372426198685864,"NCAP-SELEX","ETV1","Region 76-115"
"9496",16,0.4,0.372981934638621,"NCAP-SELEX","ETV1","Region 76-115"
"9497",17,0.425,0.377191932600427,"NCAP-SELEX","ETV1","Region 76-115"
"9498",18,0.45,0.374572021272228,"NCAP-SELEX","ETV1","Region 76-115"
"9499",19,0.475,0.370761036384804,"NCAP-SELEX","ETV1","Region 76-115"
"9500",20,0.5,0.3749017024366,"NCAP-SELEX","ETV1","Region 76-115"
"9501",21,0.025,0.243252051751692,"Nucleosome-SELEX","ETV1","Region 76-115"
"9502",22,0.05,0.336326671205551,"Nucleosome-SELEX","ETV1","Region 76-115"
"9503",23,0.075,0.365061440418909,"Nucleosome-SELEX","ETV1","Region 76-115"
"9504",24,0.1,0.408537718731465,"Nucleosome-SELEX","ETV1","Region 76-115"
"9505",25,0.125,0.363912541692432,"Nucleosome-SELEX","ETV1","Region 76-115"
"9506",26,0.15,0.368380793194877,"Nucleosome-SELEX","ETV1","Region 76-115"
"9507",27,0.175,0.375469162428178,"Nucleosome-SELEX","ETV1","Region 76-115"
"9508",28,0.2,0.363819661531348,"Nucleosome-SELEX","ETV1","Region 76-115"
"9509",29,0.225,0.376319133791385,"Nucleosome-SELEX","ETV1","Region 76-115"
"9510",30,0.25,0.368547535909172,"Nucleosome-SELEX","ETV1","Region 76-115"
"9511",31,0.275,0.367626377680608,"Nucleosome-SELEX","ETV1","Region 76-115"
"9512",32,0.3,0.365897993544324,"Nucleosome-SELEX","ETV1","Region 76-115"
"9513",33,0.325,0.371739434659456,"Nucleosome-SELEX","ETV1","Region 76-115"
"9514",34,0.35,0.381430578251772,"Nucleosome-SELEX","ETV1","Region 76-115"
"9515",35,0.375,0.374529226300036,"Nucleosome-SELEX","ETV1","Region 76-115"
"9516",36,0.4,0.369382957241836,"Nucleosome-SELEX","ETV1","Region 76-115"
"9517",37,0.425,0.385283903474418,"Nucleosome-SELEX","ETV1","Region 76-115"
"9518",38,0.45,0.372002243424168,"Nucleosome-SELEX","ETV1","Region 76-115"
"9519",39,0.475,0.370816385634385,"Nucleosome-SELEX","ETV1","Region 76-115"
"9520",40,0.5,0.385015620324077,"Nucleosome-SELEX","ETV1","Region 76-115"
"9521",41,0.025,0.248077543416007,"HT-SELEX","ETV1","Region 76-115"
"9522",42,0.05,0.347792251519025,"HT-SELEX","ETV1","Region 76-115"
"9523",43,0.075,0.36063320122038,"HT-SELEX","ETV1","Region 76-115"
"9524",44,0.1,0.369609708047595,"HT-SELEX","ETV1","Region 76-115"
"9525",45,0.125,0.374334001486106,"HT-SELEX","ETV1","Region 76-115"
"9526",46,0.15,0.377676858942165,"HT-SELEX","ETV1","Region 76-115"
"9527",47,0.175,0.383862701051383,"HT-SELEX","ETV1","Region 76-115"
"9528",48,0.2,0.378840307086442,"HT-SELEX","ETV1","Region 76-115"
"9529",49,0.225,0.380696255221911,"HT-SELEX","ETV1","Region 76-115"
"9530",50,0.25,0.373903457595971,"HT-SELEX","ETV1","Region 76-115"
"9531",51,0.275,0.37545809681604,"HT-SELEX","ETV1","Region 76-115"
"9532",52,0.3,0.375528304181143,"HT-SELEX","ETV1","Region 76-115"
"9533",53,0.325,0.372410187619432,"HT-SELEX","ETV1","Region 76-115"
"9534",54,0.35,0.371563281107491,"HT-SELEX","ETV1","Region 76-115"
"9535",55,0.375,0.375460406923946,"HT-SELEX","ETV1","Region 76-115"
"9536",56,0.4,0.377901603807134,"HT-SELEX","ETV1","Region 76-115"
"9537",57,0.425,0.379942273487164,"HT-SELEX","ETV1","Region 76-115"
"9538",58,0.45,0.377242054250909,"HT-SELEX","ETV1","Region 76-115"
"9539",59,0.475,0.376274033463347,"HT-SELEX","ETV1","Region 76-115"
"9540",60,0.5,0.376134432100044,"HT-SELEX","ETV1","Region 76-115"
"9541",1,0.025,0.266169917090027,"NCAP-SELEX","CREB1","Region 76-115"
"9542",2,0.05,0.3693398911922,"NCAP-SELEX","CREB1","Region 76-115"
"9543",3,0.075,0.402800310824598,"NCAP-SELEX","CREB1","Region 76-115"
"9544",4,0.1,0.458442455590046,"NCAP-SELEX","CREB1","Region 76-115"
"9545",5,0.125,0.396522212238337,"NCAP-SELEX","CREB1","Region 76-115"
"9546",6,0.15,0.396791205467662,"NCAP-SELEX","CREB1","Region 76-115"
"9547",7,0.175,0.397071192813552,"NCAP-SELEX","CREB1","Region 76-115"
"9548",8,0.2,0.395149803004965,"NCAP-SELEX","CREB1","Region 76-115"
"9549",9,0.225,0.389753014367571,"NCAP-SELEX","CREB1","Region 76-115"
"9550",10,0.25,0.389363815763512,"NCAP-SELEX","CREB1","Region 76-115"
"9551",11,0.275,0.382728233709779,"NCAP-SELEX","CREB1","Region 76-115"
"9552",12,0.3,0.38033092589631,"NCAP-SELEX","CREB1","Region 76-115"
"9553",13,0.325,0.3790446806836,"NCAP-SELEX","CREB1","Region 76-115"
"9554",14,0.35,0.390985344491348,"NCAP-SELEX","CREB1","Region 76-115"
"9555",15,0.375,0.381159492235468,"NCAP-SELEX","CREB1","Region 76-115"
"9556",16,0.4,0.383639738831831,"NCAP-SELEX","CREB1","Region 76-115"
"9557",17,0.425,0.381566709863556,"NCAP-SELEX","CREB1","Region 76-115"
"9558",18,0.45,0.382073203940196,"NCAP-SELEX","CREB1","Region 76-115"
"9559",19,0.475,0.384986716309278,"NCAP-SELEX","CREB1","Region 76-115"
"9560",20,0.5,0.383824425227833,"NCAP-SELEX","CREB1","Region 76-115"
"9561",21,0.025,0.243229641036982,"Nucleosome-SELEX","CREB1","Region 76-115"
"9562",22,0.05,0.325366855836139,"Nucleosome-SELEX","CREB1","Region 76-115"
"9563",23,0.075,0.33921310711236,"Nucleosome-SELEX","CREB1","Region 76-115"
"9564",24,0.1,0.412786701684489,"Nucleosome-SELEX","CREB1","Region 76-115"
"9565",25,0.125,0.353072271776174,"Nucleosome-SELEX","CREB1","Region 76-115"
"9566",26,0.15,0.359289633474002,"Nucleosome-SELEX","CREB1","Region 76-115"
"9567",27,0.175,0.372491296550291,"Nucleosome-SELEX","CREB1","Region 76-115"
"9568",28,0.2,0.361366428767479,"Nucleosome-SELEX","CREB1","Region 76-115"
"9569",29,0.225,0.366195203609968,"Nucleosome-SELEX","CREB1","Region 76-115"
"9570",30,0.25,0.355122083675129,"Nucleosome-SELEX","CREB1","Region 76-115"
"9571",31,0.275,0.353937353971342,"Nucleosome-SELEX","CREB1","Region 76-115"
"9572",32,0.3,0.355916709650314,"Nucleosome-SELEX","CREB1","Region 76-115"
"9573",33,0.325,0.369403410841062,"Nucleosome-SELEX","CREB1","Region 76-115"
"9574",34,0.35,0.383645027403596,"Nucleosome-SELEX","CREB1","Region 76-115"
"9575",35,0.375,0.371576822822001,"Nucleosome-SELEX","CREB1","Region 76-115"
"9576",36,0.4,0.380856074223,"Nucleosome-SELEX","CREB1","Region 76-115"
"9577",37,0.425,0.359451276195308,"Nucleosome-SELEX","CREB1","Region 76-115"
"9578",38,0.45,0.363506260103675,"Nucleosome-SELEX","CREB1","Region 76-115"
"9579",39,0.475,0.367529918243923,"Nucleosome-SELEX","CREB1","Region 76-115"
"9580",40,0.5,0.377266321486097,"Nucleosome-SELEX","CREB1","Region 76-115"
"9581",41,0.025,0.268080664035769,"HT-SELEX","CREB1","Region 76-115"
"9582",42,0.05,0.339559136229206,"HT-SELEX","CREB1","Region 76-115"
"9583",43,0.075,0.37700418178733,"HT-SELEX","CREB1","Region 76-115"
"9584",44,0.1,0.422853288868758,"HT-SELEX","CREB1","Region 76-115"
"9585",45,0.125,0.363129609556454,"HT-SELEX","CREB1","Region 76-115"
"9586",46,0.15,0.389460219810143,"HT-SELEX","CREB1","Region 76-115"
"9587",47,0.175,0.397031770015979,"HT-SELEX","CREB1","Region 76-115"
"9588",48,0.2,0.40002452281637,"HT-SELEX","CREB1","Region 76-115"
"9589",49,0.225,0.361025080989475,"HT-SELEX","CREB1","Region 76-115"
"9590",50,0.25,0.37780300528086,"HT-SELEX","CREB1","Region 76-115"
"9591",51,0.275,0.377930788436099,"HT-SELEX","CREB1","Region 76-115"
"9592",52,0.3,0.378891938376856,"HT-SELEX","CREB1","Region 76-115"
"9593",53,0.325,0.395967588343987,"HT-SELEX","CREB1","Region 76-115"
"9594",54,0.35,0.358220309420603,"HT-SELEX","CREB1","Region 76-115"
"9595",55,0.375,0.381157625288176,"HT-SELEX","CREB1","Region 76-115"
"9596",56,0.4,0.379055930362701,"HT-SELEX","CREB1","Region 76-115"
"9597",57,0.425,0.377936280654591,"HT-SELEX","CREB1","Region 76-115"
"9598",58,0.45,0.367170064352259,"HT-SELEX","CREB1","Region 76-115"
"9599",59,0.475,0.374182031155124,"HT-SELEX","CREB1","Region 76-115"
"9600",60,0.5,0.36593547964223,"HT-SELEX","CREB1","Region 76-115"
"9601",1,0.025,0.254754295058107,"NCAP-SELEX","RFX1","Region 76-115"
"9602",2,0.05,0.36187347498683,"NCAP-SELEX","RFX1","Region 76-115"
"9603",3,0.075,0.376900782763462,"NCAP-SELEX","RFX1","Region 76-115"
"9604",4,0.1,0.417922312588038,"NCAP-SELEX","RFX1","Region 76-115"
"9605",5,0.125,0.384837549058889,"NCAP-SELEX","RFX1","Region 76-115"
"9606",6,0.15,0.367302581369817,"NCAP-SELEX","RFX1","Region 76-115"
"9607",7,0.175,0.381333406711962,"NCAP-SELEX","RFX1","Region 76-115"
"9608",8,0.2,0.384273125262546,"NCAP-SELEX","RFX1","Region 76-115"
"9609",9,0.225,0.398179214656851,"NCAP-SELEX","RFX1","Region 76-115"
"9610",10,0.25,0.381471654331358,"NCAP-SELEX","RFX1","Region 76-115"
"9611",11,0.275,0.366646347538517,"NCAP-SELEX","RFX1","Region 76-115"
"9612",12,0.3,0.373431897499384,"NCAP-SELEX","RFX1","Region 76-115"
"9613",13,0.325,0.384108860657681,"NCAP-SELEX","RFX1","Region 76-115"
"9614",14,0.35,0.378952073538648,"NCAP-SELEX","RFX1","Region 76-115"
"9615",15,0.375,0.378069153994179,"NCAP-SELEX","RFX1","Region 76-115"
"9616",16,0.4,0.385313523570219,"NCAP-SELEX","RFX1","Region 76-115"
"9617",17,0.425,0.376508488963176,"NCAP-SELEX","RFX1","Region 76-115"
"9618",18,0.45,0.378255679792585,"NCAP-SELEX","RFX1","Region 76-115"
"9619",19,0.475,0.380798579440562,"NCAP-SELEX","RFX1","Region 76-115"
"9620",20,0.5,0.389104787726593,"NCAP-SELEX","RFX1","Region 76-115"
"9621",21,0.025,0.233606136171348,"Nucleosome-SELEX","RFX1","Region 76-115"
"9622",22,0.05,0.332744416462763,"Nucleosome-SELEX","RFX1","Region 76-115"
"9623",23,0.075,0.348545617972712,"Nucleosome-SELEX","RFX1","Region 76-115"
"9624",24,0.1,0.424516863512997,"Nucleosome-SELEX","RFX1","Region 76-115"
"9625",25,0.125,0.364931941732357,"Nucleosome-SELEX","RFX1","Region 76-115"
"9626",26,0.15,0.35706298822773,"Nucleosome-SELEX","RFX1","Region 76-115"
"9627",27,0.175,0.368456253240974,"Nucleosome-SELEX","RFX1","Region 76-115"
"9628",28,0.2,0.371535699480872,"Nucleosome-SELEX","RFX1","Region 76-115"
"9629",29,0.225,0.379721414054891,"Nucleosome-SELEX","RFX1","Region 76-115"
"9630",30,0.25,0.358554423356382,"Nucleosome-SELEX","RFX1","Region 76-115"
"9631",31,0.275,0.367371873401397,"Nucleosome-SELEX","RFX1","Region 76-115"
"9632",32,0.3,0.353121733864098,"Nucleosome-SELEX","RFX1","Region 76-115"
"9633",33,0.325,0.36213626233802,"Nucleosome-SELEX","RFX1","Region 76-115"
"9634",34,0.35,0.384155042394757,"Nucleosome-SELEX","RFX1","Region 76-115"
"9635",35,0.375,0.381300206625431,"Nucleosome-SELEX","RFX1","Region 76-115"
"9636",36,0.4,0.369574405445018,"Nucleosome-SELEX","RFX1","Region 76-115"
"9637",37,0.425,0.366626750986946,"Nucleosome-SELEX","RFX1","Region 76-115"
"9638",38,0.45,0.367324947204351,"Nucleosome-SELEX","RFX1","Region 76-115"
"9639",39,0.475,0.37503724531918,"Nucleosome-SELEX","RFX1","Region 76-115"
"9640",40,0.5,0.379065509077266,"Nucleosome-SELEX","RFX1","Region 76-115"
"9641",41,0.025,0.2436553320436,"HT-SELEX","RFX1","Region 76-115"
"9642",42,0.05,0.347282128677318,"HT-SELEX","RFX1","Region 76-115"
"9643",43,0.075,0.369624618282115,"HT-SELEX","RFX1","Region 76-115"
"9644",44,0.1,0.361648399609644,"HT-SELEX","RFX1","Region 76-115"
"9645",45,0.125,0.37405454027445,"HT-SELEX","RFX1","Region 76-115"
"9646",46,0.15,0.353782269487331,"HT-SELEX","RFX1","Region 76-115"
"9647",47,0.175,0.395301230802616,"HT-SELEX","RFX1","Region 76-115"
"9648",48,0.2,0.36375312372388,"HT-SELEX","RFX1","Region 76-115"
"9649",49,0.225,0.376602220058479,"HT-SELEX","RFX1","Region 76-115"
"9650",50,0.25,0.366085764092031,"HT-SELEX","RFX1","Region 76-115"
"9651",51,0.275,0.374794891510662,"HT-SELEX","RFX1","Region 76-115"
"9652",52,0.3,0.388702815414958,"HT-SELEX","RFX1","Region 76-115"
"9653",53,0.325,0.372461320702878,"HT-SELEX","RFX1","Region 76-115"
"9654",54,0.35,0.396562751609865,"HT-SELEX","RFX1","Region 76-115"
"9655",55,0.375,0.369073109042635,"HT-SELEX","RFX1","Region 76-115"
"9656",56,0.4,0.399353042215083,"HT-SELEX","RFX1","Region 76-115"
"9657",57,0.425,0.388586487899614,"HT-SELEX","RFX1","Region 76-115"
"9658",58,0.45,0.364385409034814,"HT-SELEX","RFX1","Region 76-115"
